unit_index,layer,channel,description
2892,visual_transformer_resblocks_6,588,Circles
2893,visual_transformer_resblocks_6,589,Water
2894,visual_transformer_resblocks_6,590,Green colored objects
2895,visual_transformer_resblocks_6,591,The bottom of a object
2896,visual_transformer_resblocks_6,592,People and dogs
2897,visual_transformer_resblocks_6,593,People
2898,visual_transformer_resblocks_6,594,Red and white objects
2899,visual_transformer_resblocks_6,595,Spots of the color white
2900,visual_transformer_resblocks_6,596,Faces of human beings
2901,visual_transformer_resblocks_6,597,Dog faces
2902,visual_transformer_resblocks_6,598,The ground
2903,visual_transformer_resblocks_6,599,Orange colored objects
2904,visual_transformer_resblocks_6,600,The sky
2905,visual_transformer_resblocks_6,601,Tree branches without leaves
2906,visual_transformer_resblocks_6,602,The sky and roofs
2907,visual_transformer_resblocks_6,603,The tops of objects
2908,visual_transformer_resblocks_6,604,Rounded edges in pictures
2909,visual_transformer_resblocks_6,605,Dog heads
2910,visual_transformer_resblocks_6,606,Green colored objects
2911,visual_transformer_resblocks_6,607,Black and white color combination
2912,visual_transformer_resblocks_6,608,Red and white colored objects
2913,visual_transformer_resblocks_6,609,The left side of the object
2914,visual_transformer_resblocks_6,610,Faces of human beings
2915,visual_transformer_resblocks_6,611,Faces of human beings
2916,visual_transformer_resblocks_6,612,Dog ears
2917,visual_transformer_resblocks_6,613,The tops of buildings
2918,visual_transformer_resblocks_6,614,The ground
2919,visual_transformer_resblocks_6,615,Green colored objects
2920,visual_transformer_resblocks_6,616,The ground
2921,visual_transformer_resblocks_6,617,The sky
2922,visual_transformer_resblocks_6,618,Rounded edges in pictures
2923,visual_transformer_resblocks_6,619,Trees
2924,visual_transformer_resblocks_6,620,The ground
2925,visual_transformer_resblocks_6,621,The tops of buildings
2926,visual_transformer_resblocks_6,622,Red and white colored objects
2927,visual_transformer_resblocks_6,623,Blue objects
2928,visual_transformer_resblocks_6,624,Nature
2929,visual_transformer_resblocks_6,625,Trees
2930,visual_transformer_resblocks_6,626,Black and white colored objects
2931,visual_transformer_resblocks_6,627,Brown colored objects
2932,visual_transformer_resblocks_6,628,The ground
2933,visual_transformer_resblocks_6,629,Diagonal lines
2934,visual_transformer_resblocks_6,630,Faces of human beings
2935,visual_transformer_resblocks_6,631,Faces of things
2936,visual_transformer_resblocks_6,632,Dog heads
2937,visual_transformer_resblocks_6,633,Pointy objects
2938,visual_transformer_resblocks_6,634,The ground
2939,visual_transformer_resblocks_6,635,Green colored objects
2940,visual_transformer_resblocks_6,636,Red and white colored objects
2941,visual_transformer_resblocks_6,637,Black and white colored objects
2942,visual_transformer_resblocks_6,638,Faces of human beings
2943,visual_transformer_resblocks_6,639,Edges of objects
2944,visual_transformer_resblocks_6,640,Vertical lines
2945,visual_transformer_resblocks_6,641,The sky
2946,visual_transformer_resblocks_6,642,The top of towers
2947,visual_transformer_resblocks_6,643,Faces of human beings
2948,visual_transformer_resblocks_6,644,The ground
2949,visual_transformer_resblocks_6,645,Round objects
2950,visual_transformer_resblocks_6,646,The background
2951,visual_transformer_resblocks_6,647,Red and white colored objects
2952,visual_transformer_resblocks_6,648,The sky
2953,visual_transformer_resblocks_6,649,The top of towers
2954,visual_transformer_resblocks_6,650,White colored objects
2955,visual_transformer_resblocks_6,651,Grass
2956,visual_transformer_resblocks_6,652,Brown colored objects
2957,visual_transformer_resblocks_6,653,People
2958,visual_transformer_resblocks_6,654,Dog faces
2959,visual_transformer_resblocks_6,655,The ground
2960,visual_transformer_resblocks_6,656,The tops of buildings
2961,visual_transformer_resblocks_6,657,The sky or ground
2962,visual_transformer_resblocks_6,658,Rounded edges in pictures
2963,visual_transformer_resblocks_6,659,Circular objects
2964,visual_transformer_resblocks_6,660,Arches
2965,visual_transformer_resblocks_6,661,Wheels
2966,visual_transformer_resblocks_6,662,Dogs and vehicles
2967,visual_transformer_resblocks_6,663,Trees
2968,visual_transformer_resblocks_6,664,Green colored objects
2969,visual_transformer_resblocks_6,665,Black and white colored objects
2970,visual_transformer_resblocks_6,666,The sky
2971,visual_transformer_resblocks_6,667,The sky
2972,visual_transformer_resblocks_6,668,Red and white objects
2973,visual_transformer_resblocks_6,669,The sky
2974,visual_transformer_resblocks_6,670,Faces
2975,visual_transformer_resblocks_6,671,Tree branches without leaves
2976,visual_transformer_resblocks_6,672,The ground
2977,visual_transformer_resblocks_6,673,People 's heads
2978,visual_transformer_resblocks_6,674,Grass
2979,visual_transformer_resblocks_6,675,Dog heads
2980,visual_transformer_resblocks_6,676,Green colored objects
2981,visual_transformer_resblocks_6,677,The sky
2982,visual_transformer_resblocks_6,678,Circular objects
2983,visual_transformer_resblocks_6,679,Vehicles
2984,visual_transformer_resblocks_6,680,Circular shaped objects
2985,visual_transformer_resblocks_6,681,The ground
2986,visual_transformer_resblocks_6,682,Airplanes in the sky
2987,visual_transformer_resblocks_6,683,Dogs and the sky
2988,visual_transformer_resblocks_6,684,Faces of human beings
2989,visual_transformer_resblocks_6,685,Diagonal lines
2990,visual_transformer_resblocks_6,686,Circular objects
2991,visual_transformer_resblocks_6,687,Faces of animals
2992,visual_transformer_resblocks_6,688,Rounded objects
2993,visual_transformer_resblocks_6,689,Red and white colored objects
2994,visual_transformer_resblocks_6,690,Top of a building
2995,visual_transformer_resblocks_6,691,Arches
2996,visual_transformer_resblocks_6,692,Dog faces
2997,visual_transformer_resblocks_6,693,Buildings and vehicles
2998,visual_transformer_resblocks_6,694,The sky
2999,visual_transformer_resblocks_6,695,Red and white colored objects
3000,visual_transformer_resblocks_6,696,Circular objects
3001,visual_transformer_resblocks_6,697,The limbs of people
3002,visual_transformer_resblocks_6,698,Green colored objects
3003,visual_transformer_resblocks_6,699,Faces of human beings
3004,visual_transformer_resblocks_6,700,The tops of objects
3005,visual_transformer_resblocks_6,701,Faces of human beings
3006,visual_transformer_resblocks_6,702,Black and white colored objects
3007,visual_transformer_resblocks_6,703,Vehicles
3008,visual_transformer_resblocks_6,704,The tops of buildings
3009,visual_transformer_resblocks_6,705,Dog noses
3010,visual_transformer_resblocks_6,706,Black and white colored objects
3011,visual_transformer_resblocks_6,707,The sky
3012,visual_transformer_resblocks_6,708,Dogs and vehicles
3013,visual_transformer_resblocks_6,709,Circular objects
3014,visual_transformer_resblocks_6,710,Black and white colored objects
3015,visual_transformer_resblocks_6,711,Trees
3016,visual_transformer_resblocks_6,712,Faces of human beings
3017,visual_transformer_resblocks_6,713,The ground
3018,visual_transformer_resblocks_6,714,The ground
3019,visual_transformer_resblocks_6,715,The ground
3020,visual_transformer_resblocks_6,716,White colored objects
3021,visual_transformer_resblocks_6,717,"Person, animal"
3022,visual_transformer_resblocks_6,718,Faces
3023,visual_transformer_resblocks_6,719,The ground
3024,visual_transformer_resblocks_6,720,Blue skies and dogs
3025,visual_transformer_resblocks_6,721,Black and white colored objects
3026,visual_transformer_resblocks_6,722,Red and white colored objects
3027,visual_transformer_resblocks_6,723,Cylindrical objects
3028,visual_transformer_resblocks_6,724,Faces of human beings
3029,visual_transformer_resblocks_6,725,Faces of human beings
3030,visual_transformer_resblocks_6,726,The tops of objects
3031,visual_transformer_resblocks_6,727,Trees
3032,visual_transformer_resblocks_6,728,Green colored objects
3033,visual_transformer_resblocks_6,729,Dog heads
3034,visual_transformer_resblocks_6,730,Grass
3035,visual_transformer_resblocks_6,731,Black and white colored objects
3036,visual_transformer_resblocks_6,732,Blue colored objects
3037,visual_transformer_resblocks_6,733,Faces of human beings
3038,visual_transformer_resblocks_6,734,The left side of the object
3039,visual_transformer_resblocks_6,735,Faces of human beings
3040,visual_transformer_resblocks_6,736,Black and white colored objects
3041,visual_transformer_resblocks_6,737,"Person, animal"
3042,visual_transformer_resblocks_6,738,People
3043,visual_transformer_resblocks_6,739,The ground
3044,visual_transformer_resblocks_6,740,Trees
3045,visual_transformer_resblocks_6,741,Red and white colored objects
3046,visual_transformer_resblocks_6,742,Faces
3047,visual_transformer_resblocks_6,743,White objects
3048,visual_transformer_resblocks_6,744,Red and white colored objects
3049,visual_transformer_resblocks_6,745,Green colored objects
3050,visual_transformer_resblocks_6,746,Green colored objects
3051,visual_transformer_resblocks_6,747,The sky
3052,visual_transformer_resblocks_6,748,Tree branches without leaves
3053,visual_transformer_resblocks_6,749,The ground
3054,visual_transformer_resblocks_6,750,Black and white colored objects
3055,visual_transformer_resblocks_6,751,Circular objects
3056,visual_transformer_resblocks_6,752,The ground
3057,visual_transformer_resblocks_6,753,Dogs and people
3058,visual_transformer_resblocks_6,754,The ground
3059,visual_transformer_resblocks_6,755,Nature
3060,visual_transformer_resblocks_6,756,Green colored objects
3061,visual_transformer_resblocks_6,757,The ground
3062,visual_transformer_resblocks_6,758,Horizontal lines on objects
3063,visual_transformer_resblocks_6,759,Water
3064,visual_transformer_resblocks_6,760,Legs
3065,visual_transformer_resblocks_6,761,Red and white colored objects
3066,visual_transformer_resblocks_6,762,Dog heads
3067,visual_transformer_resblocks_6,763,Wheels of vehicles
3068,visual_transformer_resblocks_6,764,"Person, animal"
3069,visual_transformer_resblocks_6,765,Circular objects
3070,visual_transformer_resblocks_6,766,"Person, animal"
3071,visual_transformer_resblocks_6,767,Circular objects
3072,visual_transformer_resblocks_9,0,The ground
3073,visual_transformer_resblocks_9,1,The ground
3074,visual_transformer_resblocks_9,2,Circular objects
3075,visual_transformer_resblocks_9,3,Animals
3076,visual_transformer_resblocks_9,4,Vehicles
3077,visual_transformer_resblocks_9,5,Rounded edges in pictures
3078,visual_transformer_resblocks_9,6,Top of a building
3079,visual_transformer_resblocks_9,7,Blue and green objects
3080,visual_transformer_resblocks_9,8,Vehicles
3081,visual_transformer_resblocks_9,9,Circular objects
3082,visual_transformer_resblocks_9,10,Black and white colored objects
3083,visual_transformer_resblocks_9,11,The ground
3084,visual_transformer_resblocks_9,12,Edges of objects
3085,visual_transformer_resblocks_9,13,Faces of human beings
3086,visual_transformer_resblocks_9,14,Dogs
3087,visual_transformer_resblocks_9,15,People
3088,visual_transformer_resblocks_9,16,Edges of objects
3089,visual_transformer_resblocks_9,17,Bodies of water
3090,visual_transformer_resblocks_9,18,"Animals, instruments and instruments"
3091,visual_transformer_resblocks_9,19,The tops of objects
3092,visual_transformer_resblocks_9,20,"The sky, water, smoke"
3093,visual_transformer_resblocks_9,21,Round objects
3094,visual_transformer_resblocks_9,22,Red and white objects
3095,visual_transformer_resblocks_9,23,The ground
3096,visual_transformer_resblocks_9,24,Rounded edges in pictures
3097,visual_transformer_resblocks_9,25,Animals and vehicles
3098,visual_transformer_resblocks_9,26,Rounded edges in pictures
3099,visual_transformer_resblocks_9,27,Dogs and vehicles
3100,visual_transformer_resblocks_9,28,Red and white objects
3101,visual_transformer_resblocks_9,29,Faces of people
3102,visual_transformer_resblocks_9,30,Chairs
3103,visual_transformer_resblocks_9,31,Musical instruments and leashes
3104,visual_transformer_resblocks_9,32,Circular objects
3105,visual_transformer_resblocks_9,33,The left side of people
3106,visual_transformer_resblocks_9,34,Trees
3107,visual_transformer_resblocks_9,35,Rounded edges in pictures
3108,visual_transformer_resblocks_9,36,Brown colored objects
3109,visual_transformer_resblocks_9,37,The ground
3110,visual_transformer_resblocks_9,38,Black and white colored objects
3111,visual_transformer_resblocks_9,39,Rounded edges in pictures
3112,visual_transformer_resblocks_9,40,The ground
3113,visual_transformer_resblocks_9,41,The sky
3114,visual_transformer_resblocks_9,42,The ground
3115,visual_transformer_resblocks_9,43,Brown colored objects
3116,visual_transformer_resblocks_9,44,Green objects
3117,visual_transformer_resblocks_9,45,Trees
3118,visual_transformer_resblocks_9,46,Faces of human beings
3119,visual_transformer_resblocks_9,47,Similar patterns that are similar
3120,visual_transformer_resblocks_9,48,Circular objects
3121,visual_transformer_resblocks_9,49,Musical instruments and leashes
3122,visual_transformer_resblocks_9,50,Vertical lines
3123,visual_transformer_resblocks_9,51,Circular objects and animals
3124,visual_transformer_resblocks_9,52,Red and white objects
3125,visual_transformer_resblocks_9,53,The ground
3126,visual_transformer_resblocks_9,54,Green objects
3127,visual_transformer_resblocks_9,55,The ground
3128,visual_transformer_resblocks_9,56,The ground
3129,visual_transformer_resblocks_9,57,Red and white objects
3130,visual_transformer_resblocks_9,58,Brown colored objects
3131,visual_transformer_resblocks_9,59,Water
3132,visual_transformer_resblocks_9,60,Blue colored objects
3133,visual_transformer_resblocks_9,61,Round objects
3134,visual_transformer_resblocks_9,62,Dogs
3135,visual_transformer_resblocks_9,63,Green colored objects
3136,visual_transformer_resblocks_9,64,The top of a building
3137,visual_transformer_resblocks_9,65,"Animals, instruments and instruments"
3138,visual_transformer_resblocks_9,66,Legs and airplanes
3139,visual_transformer_resblocks_9,67,Rounded edges in pictures
3140,visual_transformer_resblocks_9,68,Vehicles
3141,visual_transformer_resblocks_9,69,Buildings and vehicles
3142,visual_transformer_resblocks_9,70,Rounded objects
3143,visual_transformer_resblocks_9,71,The ground
3144,visual_transformer_resblocks_9,72,Black and white objects
3145,visual_transformer_resblocks_9,73,Blue colored objects
3146,visual_transformer_resblocks_9,74,Green grass
3147,visual_transformer_resblocks_9,75,White colored objects
3148,visual_transformer_resblocks_9,76,Circular objects
3149,visual_transformer_resblocks_9,77,Dogs and other animals
3150,visual_transformer_resblocks_9,78,Black and white colored objects
3151,visual_transformer_resblocks_9,79,Water in the sky
3152,visual_transformer_resblocks_9,80,Black and white colored objects
3153,visual_transformer_resblocks_9,81,The ground
3154,visual_transformer_resblocks_9,82,Blue objects
3155,visual_transformer_resblocks_9,83,Tall buildings
3156,visual_transformer_resblocks_9,84,Red and white objects
3157,visual_transformer_resblocks_9,85,Black and white objects
3158,visual_transformer_resblocks_9,86,Dog faces
3159,visual_transformer_resblocks_9,87,Red and white objects
3160,visual_transformer_resblocks_9,88,Green colored objects
3161,visual_transformer_resblocks_9,89,Dogs
3162,visual_transformer_resblocks_9,90,Brown colored objects
3163,visual_transformer_resblocks_9,91,Red objects
3164,visual_transformer_resblocks_9,92,Vertical lines
3165,visual_transformer_resblocks_9,93,Diagonal lines
3166,visual_transformer_resblocks_9,94,Towers and spires
3167,visual_transformer_resblocks_9,95,Dog heads
3168,visual_transformer_resblocks_9,96,Water in the sky
3169,visual_transformer_resblocks_9,97,Blue objects
3170,visual_transformer_resblocks_9,98,Blue colored objects
3171,visual_transformer_resblocks_9,99,Brown colored objects
3172,visual_transformer_resblocks_9,100,Vertical lines
3173,visual_transformer_resblocks_9,101,Green colored objects
3174,visual_transformer_resblocks_9,102,Dog heads
3175,visual_transformer_resblocks_9,103,People
3176,visual_transformer_resblocks_9,104,Red and white colored objects
3177,visual_transformer_resblocks_9,105,The tops of buildings
3178,visual_transformer_resblocks_9,106,Towers and spires reach
3179,visual_transformer_resblocks_9,107,Black and white colored objects
3180,visual_transformer_resblocks_9,108,Circular objects
3181,visual_transformer_resblocks_9,109,"Person, animal"
3182,visual_transformer_resblocks_9,110,Rounded edges in pictures
3183,visual_transformer_resblocks_9,111,Circular objects
3184,visual_transformer_resblocks_9,112,Electronics
3185,visual_transformer_resblocks_9,113,Bodies of water
3186,visual_transformer_resblocks_9,114,Green grass
3187,visual_transformer_resblocks_9,115,Rounded edges in pictures
3188,visual_transformer_resblocks_9,116,Circular objects
3189,visual_transformer_resblocks_9,117,The sky
3190,visual_transformer_resblocks_9,118,Vehicles
3191,visual_transformer_resblocks_9,119,The top of a building
3192,visual_transformer_resblocks_9,120,"Animals, instruments and instruments"
3193,visual_transformer_resblocks_9,121,The color green
3194,visual_transformer_resblocks_9,122,Green grass
3195,visual_transformer_resblocks_9,123,Electronics
3196,visual_transformer_resblocks_9,124,Buildings
3197,visual_transformer_resblocks_9,125,Yellow and red objects
3198,visual_transformer_resblocks_9,126,Animals and vehicles
3199,visual_transformer_resblocks_9,127,Arches
3200,visual_transformer_resblocks_9,128,Rounded edges in pictures
3201,visual_transformer_resblocks_9,129,Brown colored objects
3202,visual_transformer_resblocks_9,130,Rounded edges in pictures
3203,visual_transformer_resblocks_9,131,Metal objects
3204,visual_transformer_resblocks_9,132,Rounded edges in pictures
3205,visual_transformer_resblocks_9,133,Brown colored objects
3206,visual_transformer_resblocks_9,134,The tops of buildings
3207,visual_transformer_resblocks_9,135,Red and white colored objects
3208,visual_transformer_resblocks_9,136,Green colored objects
3209,visual_transformer_resblocks_9,137,The ground
3210,visual_transformer_resblocks_9,138,The ground
3211,visual_transformer_resblocks_9,139,Dogs and people
3212,visual_transformer_resblocks_9,140,The ground
3213,visual_transformer_resblocks_9,141,Diagonal lines
3214,visual_transformer_resblocks_9,142,Nature
3215,visual_transformer_resblocks_9,143,Red and white colored objects
3216,visual_transformer_resblocks_9,144,The ground
3217,visual_transformer_resblocks_9,145,The left side of the object
3218,visual_transformer_resblocks_9,146,Similar color patterns
3219,visual_transformer_resblocks_9,147,Green colored objects
3220,visual_transformer_resblocks_9,148,Rounded edges in pictures
3221,visual_transformer_resblocks_9,149,Water in the sky
3222,visual_transformer_resblocks_9,150,Flags
3223,visual_transformer_resblocks_9,151,Arches
3224,visual_transformer_resblocks_9,152,Airplanes in the sky
3225,visual_transformer_resblocks_9,153,Red and white objects
3226,visual_transformer_resblocks_9,154,The ground
3227,visual_transformer_resblocks_9,155,Pink colored objects
3228,visual_transformer_resblocks_9,156,Circular objects
3229,visual_transformer_resblocks_9,157,Diagonal lines
3230,visual_transformer_resblocks_9,158,Vehicles
3231,visual_transformer_resblocks_9,159,The sky
3232,visual_transformer_resblocks_9,160,Diagonal lines
3233,visual_transformer_resblocks_9,161,Faces of animals
3234,visual_transformer_resblocks_9,162,Red and white objects
3235,visual_transformer_resblocks_9,163,The ground
3236,visual_transformer_resblocks_9,164,The ground
3237,visual_transformer_resblocks_9,165,The ground
3238,visual_transformer_resblocks_9,166,Arches
3239,visual_transformer_resblocks_9,167,Arches
3240,visual_transformer_resblocks_9,168,Horizontal lines
3241,visual_transformer_resblocks_9,169,The bottoms of vehicles
3242,visual_transformer_resblocks_9,170,The ground
3243,visual_transformer_resblocks_9,171,Arches
3244,visual_transformer_resblocks_9,172,Circular objects
3245,visual_transformer_resblocks_9,173,Circular objects
3246,visual_transformer_resblocks_9,174,Red objects
3247,visual_transformer_resblocks_9,175,Black and white colored objects
3248,visual_transformer_resblocks_9,176,Vehicles
3249,visual_transformer_resblocks_9,177,Water in the sky
3250,visual_transformer_resblocks_9,178,Circular objects
3251,visual_transformer_resblocks_9,179,Water and people
3252,visual_transformer_resblocks_9,180,The ground
3253,visual_transformer_resblocks_9,181,Red colored object with text
3254,visual_transformer_resblocks_9,182,Words
3255,visual_transformer_resblocks_9,183,Diagonal lines
3256,visual_transformer_resblocks_9,184,Words and signs
3257,visual_transformer_resblocks_9,185,Cylindrical objects
3258,visual_transformer_resblocks_9,186,Red and white colored objects
3259,visual_transformer_resblocks_9,187,Round objects
3260,visual_transformer_resblocks_9,188,Circular objects
3261,visual_transformer_resblocks_9,189,The top of towers
3262,visual_transformer_resblocks_9,190,Red and white objects
3263,visual_transformer_resblocks_9,191,Green colored objects
3264,visual_transformer_resblocks_9,192,Green grass
3265,visual_transformer_resblocks_9,193,People in the sky
3266,visual_transformer_resblocks_9,194,The ground
3267,visual_transformer_resblocks_9,195,Faces of people
3268,visual_transformer_resblocks_9,196,Diagonal lines
3269,visual_transformer_resblocks_9,197,White objects
3270,visual_transformer_resblocks_9,198,Circular objects
3271,visual_transformer_resblocks_9,199,Red and white colored objects
3272,visual_transformer_resblocks_9,200,Arches
3273,visual_transformer_resblocks_9,201,The ground
3274,visual_transformer_resblocks_9,202,Airplanes in the sky
3275,visual_transformer_resblocks_9,203,Cars and buildings
3276,visual_transformer_resblocks_9,204,Items with straight features
3277,visual_transformer_resblocks_9,205,Words
3278,visual_transformer_resblocks_9,206,Green colored objects
3279,visual_transformer_resblocks_9,207,Black and white colored objects
3280,visual_transformer_resblocks_9,208,The front of vehicles
3281,visual_transformer_resblocks_9,209,Trees
3282,visual_transformer_resblocks_9,210,The ground
3283,visual_transformer_resblocks_9,211,Animals and circular objects
3284,visual_transformer_resblocks_9,212,Faces of human beings
3285,visual_transformer_resblocks_9,213,Water in the sky
3286,visual_transformer_resblocks_9,214,Dogs and vehicles
3287,visual_transformer_resblocks_9,215,The sky
3288,visual_transformer_resblocks_9,216,The ground
3289,visual_transformer_resblocks_9,217,White colored objects
3290,visual_transformer_resblocks_9,218,The left side of objects
3291,visual_transformer_resblocks_9,219,Dogs and people
3292,visual_transformer_resblocks_9,220,Circular objects
3293,visual_transformer_resblocks_9,221,Vehicles
3294,visual_transformer_resblocks_9,222,The sky
3295,visual_transformer_resblocks_9,223,Four corners of a pizza
3296,visual_transformer_resblocks_9,224,Faces of human beings
3297,visual_transformer_resblocks_9,225,Blue and red objects
3298,visual_transformer_resblocks_9,226,Red and white colored objects
3299,visual_transformer_resblocks_9,227,Red and white colored objects
3300,visual_transformer_resblocks_9,228,The ground
3301,visual_transformer_resblocks_9,229,Similar color patterns
3302,visual_transformer_resblocks_9,230,The sky
3303,visual_transformer_resblocks_9,231,Brown colored objects
3304,visual_transformer_resblocks_9,232,Diagonal lines
3305,visual_transformer_resblocks_9,233,People
3306,visual_transformer_resblocks_9,234,Red and white colored objects
3307,visual_transformer_resblocks_9,235,Rounded objects
3308,visual_transformer_resblocks_9,236,Numbers and letters
3309,visual_transformer_resblocks_9,237,Sharks
3310,visual_transformer_resblocks_9,238,Horizontal lines
3311,visual_transformer_resblocks_9,239,Edges of objects
3312,visual_transformer_resblocks_9,240,Diagonal lines
3313,visual_transformer_resblocks_9,241,Animals
3314,visual_transformer_resblocks_9,242,White objects
3315,visual_transformer_resblocks_9,243,Faces of human beings
3316,visual_transformer_resblocks_9,244,Black and white colored objects
3317,visual_transformer_resblocks_9,245,Round objects
3318,visual_transformer_resblocks_9,246,Red objects
3319,visual_transformer_resblocks_9,247,Flags
3320,visual_transformer_resblocks_9,248,Words and signs
3321,visual_transformer_resblocks_9,249,Red and white objects
3322,visual_transformer_resblocks_9,250,Diagonal lines
3323,visual_transformer_resblocks_9,251,Cars and planes
3324,visual_transformer_resblocks_9,252,Red and green objects
3325,visual_transformer_resblocks_9,253,The ground
3326,visual_transformer_resblocks_9,254,Grass
3327,visual_transformer_resblocks_9,255,Green colored objects
3328,visual_transformer_resblocks_9,256,Water
3329,visual_transformer_resblocks_9,257,Rectangular objects
3330,visual_transformer_resblocks_9,258,The ground
3331,visual_transformer_resblocks_9,259,The sky
3332,visual_transformer_resblocks_9,260,Organ
3333,visual_transformer_resblocks_9,261,Blue and red objects
3334,visual_transformer_resblocks_9,262,Nature
3335,visual_transformer_resblocks_9,263,Buildings
3336,visual_transformer_resblocks_9,264,Electronics
3337,visual_transformer_resblocks_9,265,Water and grass
3338,visual_transformer_resblocks_9,266,Diagonal lines
3339,visual_transformer_resblocks_9,267,Pink colored objects
3340,visual_transformer_resblocks_9,268,Living things
3341,visual_transformer_resblocks_9,269,Red and white colored objects
3342,visual_transformer_resblocks_9,270,The ground
3343,visual_transformer_resblocks_9,271,Circular objects
3344,visual_transformer_resblocks_9,272,Animals and instruments
3345,visual_transformer_resblocks_9,273,Circular objects
3346,visual_transformer_resblocks_9,274,Red and white colored objects
3347,visual_transformer_resblocks_9,275,Rounded edges in pictures
3348,visual_transformer_resblocks_9,276,Ships in the sky
3349,visual_transformer_resblocks_9,277,Red and white objects
3350,visual_transformer_resblocks_9,278,White colored objects
3351,visual_transformer_resblocks_9,279,Rounded edges in pictures
3352,visual_transformer_resblocks_9,280,Rounded edges in pictures
3353,visual_transformer_resblocks_9,281,Vehicles
3354,visual_transformer_resblocks_9,282,Rounded edges in pictures
3355,visual_transformer_resblocks_9,283,Flags
3356,visual_transformer_resblocks_9,284,Red and white objects
3357,visual_transformer_resblocks_9,285,Diagonal lines
3358,visual_transformer_resblocks_9,286,Dogs
3359,visual_transformer_resblocks_9,287,Tree branches without leaves
3360,visual_transformer_resblocks_9,288,Black and white colored objects
3361,visual_transformer_resblocks_9,289,Dogs
3362,visual_transformer_resblocks_9,290,People in the sky
3363,visual_transformer_resblocks_9,291,The sky
3364,visual_transformer_resblocks_9,292,Green colored objects
3365,visual_transformer_resblocks_9,293,Rounded edges in pictures
3366,visual_transformer_resblocks_9,294,Bodies of water
3367,visual_transformer_resblocks_9,295,The sky and water
3368,visual_transformer_resblocks_9,296,The ground
3369,visual_transformer_resblocks_9,297,Diagonal lines
3370,visual_transformer_resblocks_9,298,Rounded edges in pictures
3371,visual_transformer_resblocks_9,299,Cars and planes
3372,visual_transformer_resblocks_9,300,Edges of objects
3373,visual_transformer_resblocks_9,301,Nature
3374,visual_transformer_resblocks_9,302,Green colored objects
3375,visual_transformer_resblocks_9,303,Windmill in the sky
3376,visual_transformer_resblocks_9,304,The ground
3377,visual_transformer_resblocks_9,305,Red and white colored objects
3378,visual_transformer_resblocks_9,306,Round objects
3379,visual_transformer_resblocks_9,307,Electronics
3380,visual_transformer_resblocks_9,308,Rounded edges in pictures
3381,visual_transformer_resblocks_9,309,The sky
3382,visual_transformer_resblocks_9,310,Brown dogs
3383,visual_transformer_resblocks_9,311,Red and white objects
3384,visual_transformer_resblocks_9,312,Diagonal lines
3385,visual_transformer_resblocks_9,313,Circular objects
3386,visual_transformer_resblocks_9,314,Diagonal lines
3387,visual_transformer_resblocks_9,315,Black and white colored objects
3388,visual_transformer_resblocks_9,316,Red and white colored objects
3389,visual_transformer_resblocks_9,317,Round objects
3390,visual_transformer_resblocks_9,318,The left side of the object
3391,visual_transformer_resblocks_9,319,Green colored objects
3392,visual_transformer_resblocks_9,320,Vehicles
3393,visual_transformer_resblocks_9,321,Black and white colored objects
3394,visual_transformer_resblocks_9,322,Vehicles
3395,visual_transformer_resblocks_9,323,Black and white objects
3396,visual_transformer_resblocks_9,324,Green colored objects
3397,visual_transformer_resblocks_9,325,Dogs
3398,visual_transformer_resblocks_9,326,Electronics
3399,visual_transformer_resblocks_9,327,Green and brown colored objects
3400,visual_transformer_resblocks_9,328,Rock formations
3401,visual_transformer_resblocks_9,329,Similar color patterns
3402,visual_transformer_resblocks_9,330,Dog legs
3403,visual_transformer_resblocks_9,331,White colored objects
3404,visual_transformer_resblocks_9,332,Green colored objects
3405,visual_transformer_resblocks_9,333,The ground
3406,visual_transformer_resblocks_9,334,The ground
3407,visual_transformer_resblocks_9,335,Faces
3408,visual_transformer_resblocks_9,336,Trees
3409,visual_transformer_resblocks_9,337,The ground
3410,visual_transformer_resblocks_9,338,Flags
3411,visual_transformer_resblocks_9,339,Water
3412,visual_transformer_resblocks_9,340,Water in the sky
3413,visual_transformer_resblocks_9,341,Green grass
3414,visual_transformer_resblocks_9,342,Water reflections
3415,visual_transformer_resblocks_9,343,The ground
3416,visual_transformer_resblocks_9,344,Rectangular objects
3417,visual_transformer_resblocks_9,345,The tops of buildings
3418,visual_transformer_resblocks_9,346,Dog heads
3419,visual_transformer_resblocks_9,347,Red and white objects
3420,visual_transformer_resblocks_9,348,Black and white objects
3421,visual_transformer_resblocks_9,349,Circular objects
3422,visual_transformer_resblocks_9,350,Rounded edges in pictures
3423,visual_transformer_resblocks_9,351,Red and white objects
3424,visual_transformer_resblocks_9,352,Circular objects
3425,visual_transformer_resblocks_9,353,The ground
3426,visual_transformer_resblocks_9,354,Vehicles
3427,visual_transformer_resblocks_9,355,Diagonal lines
3428,visual_transformer_resblocks_9,356,Blue and red objects
3429,visual_transformer_resblocks_9,357,Diagonal lines
3430,visual_transformer_resblocks_9,358,The ocean
3431,visual_transformer_resblocks_9,359,Red and white colored objects
3432,visual_transformer_resblocks_9,360,Rounded edges in pictures
3433,visual_transformer_resblocks_9,361,Rounded edges in pictures
3434,visual_transformer_resblocks_9,362,Circular objects
3435,visual_transformer_resblocks_9,363,The sky
3436,visual_transformer_resblocks_9,364,Round objects
